ticker,date,title,description,content,source,url,cleaned_text,sentiment_score,sentiment_category,Open,High,Low,Close,Volume,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_7
NVDA,2024-09-23 18:37:35,Microsoft stock receives rare downgrade as analyst says it's 'beholden' to Nvidia,"received a rare Wall Street downgrade on Monday over concerns the tech giant's AI lead is diminishing while it has become too reliant on Nvidia (NVDA) for its artificial intelligence infrastructure.
Analysts at D.A. Davidson downgraded the stock to Neutral fr…",received a rare Wall Street downgrade on Monday over concerns the tech giant's AI lead is diminishing while it has become too reliant on Nvidia (NVDA) for its artificial intelligence infrastructure.A… [+130 chars],"{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/71c157a350cca924,"microsoft stock receives rare downgrade as analyst says its beholden to nvidia received a rare wall street downgrade on monday over concerns the tech giants ai lead is diminishing while it has become too reliant on nvidia nvda for its artificial intelligence infrastructure
analysts at da davidson downgraded the stock to neutral fr",0.0,Neutral,116.515,121.8,115.38,120.87,354966772.0,0.0325396825396825,0.0777777777777777,0.35
NVDA,2024-09-23 18:42:00,"Intel needs Qualcomm, but it's not a two-way street, analysts say","After missing second-quarter earnings expectations and seeing its stock fall over 50% so far this year, Intel (INTC) is still attracting interest worth billions of dollars.Read more...","In This Story
After missing second-quarter earnings expectations and seeing its stock fall over 50% so far this year, Intel (INTC) is still attracting interest worth billions of dollars.
Chipmaker … [+4478 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/qualcomm-wouldnt-benefit-much-takeover-intel-chips-ai-1851654828,intel needs qualcomm but its not a twoway street analysts say after missing secondquarter earnings expectations and seeing its stock fall over  so far this year intel intc is still attracting interest worth billions of dollarsread more,0.175,Positive,116.515,121.8,115.38,120.87,354966772.0,0.0,-0.04375,0.0
GOOGL,2024-09-24 00:38:08,Is Alphabet Inc. (GOOGL) the Best Growth Stock To Buy According To George Soros?,"We recently compiled a list of the 10 Best Growth Stocks To Buy According To George Soros. In this article, we will look at where Alphabet Inc. (NASDAQ:GOOGL...","We recently compiled a list of the 10 Best Growth Stocks To Buy According To George Soros. In this article, we will look at where Alphabet Inc. (NASDAQ:GOOGL) ranks among the 10 best growth stocks to… [+7378 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/alphabet-inc-googl-best-growth-003808865.html,is alphabet inc googl the best growth stock to buy according to george soros we recently compiled a list of the  best growth stocks to buy according to george soros in this article we will look at where alphabet inc nasdaqgoogl,0.6666666666666666,Positive,163.03,163.2158,160.69,162.29,23332147.0,0.3,-0.1159090909090909,0.0333333333333333
GOOGL,2024-09-24 07:50:07,Alphabet Inc. (GOOGL): Why Are Street Analysts Bullish On This Wide Moat Stock Now?,"We recently compiled a list of the 8 Best Wide Moat Stocks to Buy According to Analysts. In this article, we are going to take a look at where Alphabet Inc. ...","We recently compiled a list of the 8 Best Wide Moat Stocks to Buy According to Analysts. In this article, we are going to take a look at where Alphabet Inc. (NASDAQ:GOOGL) stands against the other wi… [+8762 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/alphabet-inc-googl-why-street-075007086.html/,alphabet inc googl why are street analysts bullish on this wide moat stock now we recently compiled a list of the  best wide moat stocks to buy according to analysts in this article we are going to take a look at where alphabet inc ,0.2,Positive,163.03,163.2158,160.69,162.29,23332147.0,0.6666666666666666,0.1111111111111111,0.1
AMZN,2024-09-24 08:45:00,Huge News for Intel Stock. Is it Time to Buy?,The storied semiconductor giant is going through a rough patch. Customers are now lining up to help it get through to the other side.,Huge news came through for Intel(NASDAQ: INTC) recently as it announced an extended partnership with Amazon's (NASDAQ: AMZN) cloud computing division called Amazon Web Services (AWS). The partnership… [+5834 chars],"{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/huge-news-intel-stock-time-084500666.html/,huge news for intel stock is it time to buy the storied semiconductor giant is going through a rough patch customers are now lining up to help it get through to the other side,0.0437499999999999,Neutral,194.27,195.37,190.13,193.96,43478926.0,0.3,-0.4,0.1590909090909091
NVDA,2024-09-24 20:32:08,"Nvidia stock's 20% drop is actually a good sign for the market, strategist says. Here's why","Tony Roth, chief investment officer for Wilmington Trust Investment Advisors, spoke with Quartz for the latest installment of our “Smart Investing” video series.Read more...","In This Story
Tony Roth, chief investment officer for Wilmington Trust Investment Advisors, spoke with Quartz for the latest installment of our Smart Investing video series.
Watch the interview abo… [+4661 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/2025-market-nvidia-tony-roth-wilmington-trust-1851656473,nvidia stocks  drop is actually a good sign for the market strategist says heres why tony roth chief investment officer for wilmington trust investment advisors spoke with quartz for the latest installment of our smart investing video seriesread more,0.4785714285714285,Positive,122.02,124.94,121.61,123.51,284692948.0,0.175,0.0325396825396825,0.0266666666666666
TSLA,2024-09-24 22:23:02,"Dow Jones Futures: Nvidia, Tesla Rival Jump Into Buy Areas With Stock Market At Bullish Levels","The S&P 500 set a closing high while the Nasdaq topped 18,000 again.","Dow Jones futures were little changed after hours, along with S&amp;P 500 futures and Nasdaq futures. KB Home (KBH) reported after the close.
The stock market rally enjoyed modest gains on Wednesday… [+7089 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-nvidia-tesla-rival-jump-buy-areas-bullishlevels/,dow jones futures nvidia tesla rival jump into buy areas with stock market at bullish levels the sp  set a closing high while the nasdaq topped  again,0.16,Positive,252.54,257.05,252.28,257.02,65034318.0,0.180625,-0.0666666666666666,0.25
NVDA,2024-09-24 22:23:02,"Dow Jones Futures: Nvidia, Tesla Rival Jump Into Buy Areas With Stock Market At Bullish Levels","The S&P 500 set a closing high while the Nasdaq topped 18,000 again.","Dow Jones futures were little changed after hours, along with S&amp;P 500 futures and Nasdaq futures. KB Home (KBH) reported after the close.
The stock market rally enjoyed modest gains on Wednesday… [+7089 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-nvidia-tesla-rival-jump-buy-areas-bullishlevels/,dow jones futures nvidia tesla rival jump into buy areas with stock market at bullish levels the sp  set a closing high while the nasdaq topped  again,0.16,Positive,122.02,124.94,121.61,123.51,284692948.0,0.4785714285714285,0.0,-0.125
MSFT,2024-09-25 02:18:10,Jim Cramer Reports That ‘Microsoft Corporation (MSFT) Is Joining BlackRock And Other Companies To Raise $100 Billion To Develop Data Centers For AI And The Energy Infrastructure To Power Them’,"We recently compiled a list of the Jim Cramer Reveals 12 Stocks Investors Should Monitor Closely. In this article, we are going to take a look at where...","We recently compiled a list of the Jim Cramer Reveals 12 Stocks Investors Should Monitor Closely. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands agai… [+8306 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/jim-cramer-reports-microsoft-corporation-021810723.html/,jim cramer reports that microsoft corporation msft is joining blackrock and other companies to raise  billion to develop data centers for ai and the energy infrastructure to power them we recently compiled a list of the jim cramer reveals  stocks investors should monitor closely in this article we are going to take a look at where,-0.0625,Negative,429.83,433.119,428.57,432.11,13396364.0,0.3,-0.1159090909090909,0.1363636363636363
TSLA,2024-09-25 11:14:02,"Dow Jones Futures: Techs, China Stocks Fall; Nvidia, Tesla Rival In Buy Areas","The S&P 500 set a closing high while the Nasdaq topped 18,000 again.","Dow Jones futures edged higher early Thursday, while S&amp;P 500 futures and Nasdaq futures fell slightly. KB Home (KBH) tumbled on earnings, while U.S.-listed Chinese stocks backed off.
The stock m… [+7912 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-china-stocks-fall-nvidia-tesla-rival-in-buy-areas/,dow jones futures techs china stocks fall nvidia tesla rival in buy areas the sp  set a closing high while the nasdaq topped  again,0.16,Positive,252.54,257.05,252.28,257.02,65034318.0,0.16,0.0416666666666666,0.35
NVDA,2024-09-25 11:14:02,"Dow Jones Futures: Techs, China Stocks Fall; Nvidia, Tesla Rival In Buy Areas","The S&P 500 set a closing high while the Nasdaq topped 18,000 again.","Dow Jones futures edged higher early Thursday, while S&amp;P 500 futures and Nasdaq futures fell slightly. KB Home (KBH) tumbled on earnings, while U.S.-listed Chinese stocks backed off.
The stock m… [+7912 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-china-stocks-fall-nvidia-tesla-rival-in-buy-areas/,dow jones futures techs china stocks fall nvidia tesla rival in buy areas the sp  set a closing high while the nasdaq topped  again,0.16,Positive,122.02,124.94,121.61,123.51,284692948.0,0.16,0.175,0.0777777777777777
NVDA,2024-09-25 17:03:30,Nvidia stock is stuck in a rut. But it's still up huge for the year,"Ever since shares of Nvidia (NVDA) reached an all-time high in June, the chipmaker’s stock has experienced some turbulence — but its market cap is still up over 150% so far this year.Read more...","In This Story
Ever since shares of Nvidia (NVDA) reached an all-time high in June, the chipmakers stock has experiencedsometurbulence but its market cap is still up over 150% so far this year.
Nvid… [+1613 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/nvidia-stock-down-summer-high-market-cap-3-trillion-1851657249,nvidia stock is stuck in a rut but its still up huge for the year ever since shares of nvidia nvda reached an alltime high in june the chipmakers stock has experienced some turbulence  but its market cap is still up over  so far this yearread more,0.392,Positive,126.8,127.665,121.8,124.04,302582868.0,0.16,0.4785714285714285,-0.04375
NVDA,2024-09-25 17:29:51,Micron stock jumps as Q1 revenue forecast tops analyst estimates,"Investors reacted to the chipmaker's higher-than-expected first quarter revenue guidance of $8.5 billion to $8.9 billion, above the $8.3 billion analysts...","Micron (MU) stock surged 13% after the bell Wednesday after the chipmaker forecast higher-than-expected first quarter revenue.
Micron projected revenue of $8.5 billion to $8.9 billion for the quarte… [+2469 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/micron-stock-jumps-as-q1-revenue-forecast-tops-analyst-estimates-172951187.html/,micron stock jumps as q revenue forecast tops analyst estimates investors reacted to the chipmakers higherthanexpected first quarter revenue guidance of  billion to  billion above the  billion analysts,0.125,Positive,126.8,127.665,121.8,124.04,302582868.0,0.392,0.16,0.0325396825396825
META,2024-09-25 17:40:06,The Ray-Ban Meta Smart Glasses Will Now Remind You to Restock the Fridge,Ray-Ban Meta glasses will receive live language translation abilities and video support later this year.,"Last year, we saw Meta slightly rebrand its smart glasses lineup by adding a host of new features to its previously unexciting ‘Stories‘ and renaming them Ray-Ban Meta Smart Glasses. This time, the M… [+1621 chars]","{'id': None, 'name': 'Gizmodo.com'}",https://gizmodo.com/the-ray-ban-meta-smart-glasses-will-now-remind-you-to-restock-the-fridge-2000502802,the rayban meta smart glasses will now remind you to restock the fridge rayban meta glasses will receive live language translation abilities and video support later this year,0.1168831168831168,Positive,575.73,577.4,562.3501,567.84,14400787.0,0.0454545454545454,,
GOOGL,2024-09-25 18:10:59,"Which Big Tech Giant Offers The Best Stock Opportunity – AAPL, GOOGL, or MSFT?","Apple (AAPL), Alphabet (GOOGL), and Microsoft (MSFT) are well-known among the big tech giants that have leading roles across various technology sectors...","Apple (AAPL), Alphabet (GOOGL), and Microsoft (MSFT) are well-known among the big tech giants that have leading roles across various technology sectors beyond semiconductors. I wanted to perform a co… [+6696 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/big-tech-giant-offers-best-181059747.html/,which big tech giant offers the best stock opportunity  aapl googl or msft apple aapl alphabet googl and microsoft msft are wellknown among the big tech giants that have leading roles across various technology sectors,0.1833333333333333,Positive,163.64,164.08,162.28,162.73,20319336.0,0.2,0.3,-0.4733333333333333
